"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ATG13",214.814947838837,-11.283592679768,2.87864572251077,-3.91975733294696,8.86381729855736e-05,0.000989661029629105
"Glyco_transf_64",90.8279780004538,-6.4840995602382,1.65766178820747,-3.91159379215096,9.16890349588988e-05,0.00101843634513658
"Nexin_C",266.891960490727,-11.596955431936,2.96544397714219,-3.91069786558977,9.20298336668804e-05,0.00101843634513658
"UBX",442.742957067232,-8.46160692120095,2.16561358878196,-3.90725610747583,9.33501915909049e-05,0.00102546748022232
"RNF111_N",225.209680375511,-7.98333820857923,2.04356967271429,-3.90656522024801,9.36173830165134e-05,0.00102546748022232
"PRP1_N",641.980255197833,-12.8630212050953,3.29327178284825,-3.90584866760388,9.3895263083131e-05,0.00102546748022232
"Vps16_C",264.272502325167,-11.5827374465334,2.97175637805662,-3.89760665849329,9.71480396005294e-05,0.00104394432974742
"ERp29_N",95.5114983944168,-10.1140568293073,2.5949920226325,-3.89752906409596,9.71791624275687e-05,0.00104394432974742
"Tmemb_55A",177.350288249132,-11.006991012206,2.82412527427725,-3.89748681209722,9.71961135071478e-05,0.00104394432974742
"Heme_oxygenase",284.909314297812,-11.6911897077277,3.00107973324673,-3.89566114429072,9.79312253338128e-05,0.00104394432974742
"VMA21",288.166921508843,-11.7075123745087,3.00609929762266,-3.89458604503434,9.83665703980822e-05,0.00104394432974742
"DUF4415",58.1320328861344,3.18059053878515,0.816726633378942,3.89431470555391,9.84767335910958e-05,0.00104394432974742
"PRP3",223.583181506829,-11.3414962798074,2.91305347259129,-3.89333611158144,9.88750087636501e-05,0.00104394432974742
"Cornifin",58.2605578454103,7.5388377663419,1.93645863015531,3.89310551175433,9.8969081067038e-05,0.00104394432974742
"Cupin_8",74.0649514818057,-9.74675984077528,2.50418455674231,-3.89218910185072,9.93437626868792e-05,0.00104394432974742
"KH_3",320.068911259003,7.5324447230545,1.93599998019892,3.89072561988381,9.9944897231227e-05,0.00104448695974764
"SMN",165.602253419176,-10.908172688902,2.80413382878017,-3.89003284256485,0.000100230655873424,0.00104448695974764
"Cactin_mid",170.287495597133,-10.9483201036109,2.81536468119872,-3.88877511205735,0.000100751420100164,0.00104555726834236
"Requiem_N",97.7873397993417,-10.1489946781557,2.61710252234415,-3.8779507457221,0.000105340036687969,0.00108865880891162
"DARPP-32",113.919410701799,-10.3682025912627,2.67539691964088,-3.87538855081528,0.000106454695387922,0.0010947804306579
"CWC25",162.031770970425,-10.8767491398363,2.80720577397541,-3.87458206329963,0.000106807846893453,0.0010947804306579
"Cas_Cmr3",60.0879047023164,9.19044221599105,2.37479950848507,3.86998657493146,0.000108841346696083,0.00110666917240351
"GatB_Yqey",228.325645355953,-4.3201756536484,1.11633566967343,-3.86996113356497,0.000108852705482312,0.00110666917240351
"TFIIF_beta",512.622090060006,-12.538485292324,3.2441180158733,-3.86499049386424,0.000111093526342933,0.00112487817564241
"SURF6",227.097465878682,-11.3639061011994,2.94713045441912,-3.85592232069659,0.000115294097706796,0.00116270378372862
"DUF221",328.599116981685,-6.57898785765742,1.70844220591554,-3.8508694264737,0.000117699242175912,0.00118219198667453
"Glyco_hydro_11",112.060973394946,10.0894809970094,2.6250937253791,3.84347457748478,0.000121304570494642,0.0012135309232284
"SPG48",108.385410495201,-9.33331657736095,2.42938290892468,-3.84184664470706,0.000122112125696974,0.00121674273453439
"JmjN",211.610492167296,-5.81346758335361,1.51406022144212,-3.83965413067675,0.000123207760314617,0.0012227881291542
"SAB",250.224629716053,-11.5039193893621,3.00004371536925,-3.83458391970339,0.000125777025268832,0.00124335312330967
"COBRA1",103.730387136497,-7.19796005621915,1.88038087631245,-3.82792664342281,0.000129227255985487,0.0012717587374401
"Neogenin_C",155.567423885657,7.15313120249824,1.86907876689508,3.82708922127507,0.000129667524209206,0.0012717587374401
"SCHIP-1",172.335494086169,-10.9661149326585,2.86690389610842,-3.82507238821087,0.000130733667319821,0.00127720664830809
"WHIM2",350.027529357303,-11.9879366266096,3.13732688632823,-3.8210671252812,0.000132875476908082,0.0012915621602008
"Topo_C_assoc",83.148379911674,-9.91420504991063,2.59549708630456,-3.81977121154329,0.000133575515091252,0.0012915621602008
"Dysbindin",762.97829795416,-13.1120869762079,3.4329823741783,-3.81944488699752,0.000133752338861258,0.0012915621602008
"BH4",576.392696460386,-12.7075059896927,3.32886323538031,-3.81737100360057,0.000134881268124162,0.0012930856209027
"COMPASS-Shg1",78.461968320991,-9.83158662508452,2.57589159480283,-3.81677033494768,0.000135209918119132,0.0012930856209027
"TFIID_90kDa",154.698692913793,-10.8100636765059,2.83259430130493,-3.8163120188182,0.000135461188595165,0.0012930856209027
"UMPH-1",122.469912576363,-5.83284801200407,1.53002032440229,-3.8122683202151,0.000137697277192461,0.0013094330428074
"Rtt106",288.499731557874,-11.709136810832,3.07399079701679,-3.80909950094688,0.000139473826156661,0.00132130317885534
"NIF",284.018372522858,-4.7705960452018,1.25403279593852,-3.80420357478091,0.000142261152675139,0.00134262318053028
"ScdA_N",100.082878925078,9.92606843969465,2.61019977018896,3.80280028872123,0.00014306968730442,0.00134517777424194
"FPL",396.67634446484,-7.32910280803181,1.93009287291285,-3.79727986714489,0.000146292591656179,0.00137032873307904
"CUT",336.193284301712,-6.68048956717762,1.76088239024423,-3.79383064092716,0.000148340872134183,0.0013843303030134
"Somatomedin_B",238.80041497507,-11.4361939522664,3.01945383206903,-3.78750416078723,0.000152168137602242,0.00141386278524895
"TarH",74.2809948393096,9.49578494381134,2.50764054092505,3.78674087806397,0.000152636126356344,0.00141386278524895
"DUF1180",184.405910562312,-11.0634665712539,2.92784200591959,-3.77871024081404,0.000157642727364958,0.00145485041010982
"eIF2_C",205.521401960181,-7.04295832904993,1.86662753261335,-3.7730924922068,0.000161236479337389,0.0014784408821147
"PPTA",213.491739407057,-11.2747535250254,2.98837681883316,-3.77286875402405,0.000161381191850186,0.0014784408821147
"ABC_membrane_2",108.590638580164,-6.43382606230976,1.71373549680202,-3.7542701743156,0.000173847271336312,0.00158487057786683
"HpaB",75.8236054081407,-3.71562782354738,0.989866022661768,-3.75366740395431,0.000174266057142495,0.00158487057786683
"Gly-zipper_Omp",251.416923098403,-5.66271095467317,1.51039727233383,-3.74915332435901,0.000177432587540867,0.00160782210666561
"WASH-7_mid",561.948444380403,-12.6708750361562,3.38065177964419,-3.74805684289961,0.000178209871859974,0.00160903570224474
"DUF806",77.669418514111,9.56029356200936,2.55232204602183,3.74572385052682,0.000179874372182918,0.0016182223195305
"Sad1_UNC",91.0724300344643,-6.10658174880638,1.63076399734621,-3.74461403289734,0.000180671304997157,0.00161956607096017
"Beta-TrCP_D",227.295845529059,-11.364927998504,3.03713466539937,-3.74199014880019,0.000182568673802774,0.0016307294756455
"Alpha-E",83.9269895136961,4.49609935540718,1.20288773973624,3.73775474375777,0.000185670929965084,0.00165253735175329
"HMG-CoA_red",127.264689198194,-6.2737033764293,1.69482986971016,-3.70167147071948,0.000214183834007789,0.00189955237182085
"EpoR_lig-bind",242.96461616981,-11.4611141112304,3.10715858227434,-3.68861575865922,0.000225477436026485,0.00199264688163335
"UPF0016",82.6467968683888,-6.63209561761208,1.79928165132284,-3.68596857125516,0.000227834468894517,0.00200638734755347
"RHH_3",180.72352138255,-5.77736320199273,1.56943296958019,-3.68117868935692,0.000232158224387642,0.00203729024278418
"Vps5",131.247042655132,-6.93392609891556,1.8843067528125,-3.67982871608672,0.000233390664356017,0.00203812288567894
"Per1",246.157613972709,-11.4801147565824,3.12019725336911,-3.6792913474257,0.000233882954094305,0.00203812288567894
"MliC",166.058988782812,10.6566494238444,2.89867988224422,3.67638023402357,0.000236566840561003,0.00205435301473288
"Plug_translocon",87.5995604444111,-9.98889187320654,2.71864201519726,-3.67422110648201,0.00023857607359007,0.00206463238771199
"FaeA",69.5966695487702,-4.55384333955883,1.24016224005316,-3.67197386961533,0.000240684296518788,0.00207569457101203
"PUB",320.861595841998,-7.20735819127634,1.96354414395821,-3.67058627811004,0.00024199476638744,0.00207982443551542
"Pkinase_C",239.116515573256,-6.20118708438888,1.69184238308207,-3.66534562935587,0.000247004768605514,0.00211561276124106
"DUF1150",95.6926011518664,9.86140853366565,2.69776460200027,3.65539992864976,0.000256781360566637,0.0021918436272258
"C8",124.389709865005,8.67559744673105,2.38555615762485,3.63671901791187,0.000276132862218316,0.00234165793199574
"Phospholip_B",299.005179941873,-6.21773430164354,1.70974155673551,-3.6366515612543,0.000276205153913932,0.00234165793199574
"IL1",354.520482630761,5.15943183226954,1.41950528466848,3.63466898502919,0.000278337771714111,0.00235176610492227
"DUF2045",120.39718692234,-5.24293354234663,1.44591570877773,-3.62602986503177,0.00028781208292283,0.00242362969491582
"HEAT",119.892922614467,-4.57208276445483,1.26676376994497,-3.60926233677605,0.000307068955945087,0.00257189382139294
"DUF2769",88.3198575734343,9.74573884933464,2.70045924391886,3.60891906488905,0.000307475510834262,0.00257189382139294
"Mto2_bdg",77.5786071098634,9.55913822125068,2.65836296649822,3.59587398023478,0.000323304292465354,0.00269528011818617
"Ufd2P_core",264.261818672467,-7.0532240698047,1.96228692227295,-3.59438978558489,0.000325152748463353,0.0027016844648068
"DUF903",339.562882084542,11.6885950668576,3.2561593007641,3.58968772323722,0.000331074337875571,0.0027417778775722
"Methyltransf_13",99.1850313226599,-6.02526974005358,1.67915191075923,-3.58828150177862,0.000332864785971584,0.00274750768882815
"FAM91_N",1320.35330607376,-8.50730687137755,2.37763673427878,-3.57805157900125,0.000346165149299097,0.00284789157367447
"Peptidase_C12",81.0046067301884,-6.62515050079781,1.85371969266189,-3.57397643614837,0.000351600585601295,0.00288312480193062
"Eaf7",164.80532276197,-7.85610393273419,2.20057413773465,-3.57002465766573,0.000356947626745207,0.00291740527611033
"BTB_2",284.831500217604,-6.15184124963808,1.72873489494366,-3.55857990003642,0.000372865366751211,0.00303757746659537
"COX2",57.3988400683506,6.88743476551239,1.93845770695805,3.5530487669605,0.000380793865243821,0.00309209563952856
"1-cysPrx_C",410.166009047326,5.13900353189528,1.44849462858097,3.54782367189705,0.000388428166728968,0.00313617753028162
"IBR",139.725527620347,-3.32787302991794,0.938058257479973,-3.54761871491653,0.000388730521546303,0.00313617753028162
"XAP5",199.41515401313,-9.15079389878234,2.59311983300158,-3.52887428584053,0.000417331330399778,0.00335609536118921
"Foie-gras_1",409.767971251952,-7.68642496041566,2.18806295822926,-3.51289021712432,0.000443260584940591,0.0035531882145398
"Sec63",160.612584308473,-6.99521256003938,1.9971363951287,-3.50262134178801,0.000460703888034741,0.00368121541206034
"DUF883",177.021794620414,2.26434492070389,0.648023039536527,3.49423520855582,0.000475421961079878,0.00378672077917444
"DUF872",136.171629921602,-8.96990578054437,2.57230020064931,-3.48711467591541,0.000488261948397022,0.00387664486647922
"YTH",77.026753064753,-4.94463386936706,1.41880163727069,-3.48507764544091,0.000491994252375189,0.0038939165354125
"HNF-1B_C",68.3486397633136,-5.99064581944277,1.73679799046994,-3.44924732312814,0.00056215156520105,0.00443514531409409
"FdhE",54.1811196006101,3.54554636817595,1.03056958667053,3.44037551081881,0.000580907604734732,0.00456871043849549
"ORMDL",152.935256816856,-5.14409168224046,1.49757944424006,-3.43493742654222,0.000592690667023518,0.00464676914804332
"NRDE",771.961995902687,-8.35709566893865,2.44399761389981,-3.41943691819056,0.000627508801643913,0.00490437347784821
"HsdM_N",135.925297221969,-4.01323510520064,1.17412828550498,-3.41805504112745,0.000630703509052128,0.00491398590697623
"Gtr1_RagA",326.170562523236,-5.51332389005229,1.6134755670495,-3.41704826688779,0.000633040551271601,0.0049168770768021
"PQQ",339.036176417132,-9.90698884762807,2.9128275458939,-3.40115873375119,0.000671008521883388,0.00519564183662648
"Acyl-CoA_ox_N",732.985664294245,4.98218814731882,1.46556867623192,3.39949142480881,0.000675112967743428,0.00521128868001949
"IF-2B",97.4619892596581,-4.18102601517513,1.2370725314313,-3.37977435351963,0.000725453627434674,0.00558264468373575
"DZF",629.331650574963,-7.58836198109737,2.25322265124218,-3.36778168678269,0.000757755733661205,0.00581333463155422
"Fmp27",128.529716515048,-6.30075256811897,1.87163965529936,-3.36643463942379,0.000761466250113837,0.00582393605973917
"RUN",131.651523087144,-6.1803983666847,1.84062639811766,-3.35776905786267,0.000785742312588519,0.00599128513348746
"TH1",124.820419549375,-5.83364097395064,1.74225871583357,-3.34832072925494,0.000813028615609991,0.00618050020559449
"MT",364.264217753117,6.54763745197108,1.95609596649769,3.34729868274017,0.000816032350450088,0.00618453608628991
"Apyrase",226.738045482408,4.2591162191141,1.27645352769793,3.33667942208235,0.000847856826740365,0.00640631396881466
"Zfx_Zfy_act",203.859807149968,-7.56279725613628,2.28262378837078,-3.31320355753158,0.000922338247374058,0.00694809625506783
"Kelch_5",195.308041922218,-5.88853154823011,1.78987990593043,-3.28990315423933,0.00100221870630457,0.00752717412753073
"PHR",99.6844118838733,-5.50439489157918,1.6763734164105,-3.28351358813918,0.00102521702253258,0.00767684962082031
"QRPTase_N",70.3836701259824,-6.39370659092307,1.94834184189767,-3.28161437250439,0.00103214656112754,0.00770566731158199
"Rab_eff_C",178.240169922274,-6.77365535692632,2.06887789773933,-3.27407207758753,0.00106009567289964,0.0078883818833834
"DUF745",62.0256452502714,7.17530646819076,2.19246742419959,3.2727083599932,0.00106522327135703,0.0078883818833834
"CAP_GLY",191.846509281108,-3.53839900220278,1.08125904973512,-3.27248035803225,0.00106608279751443,0.0078883818833834
"Daxx",81.7576859821329,-5.52468450673073,1.68966054577233,-3.26970084053506,0.0010766127892883,0.00793213677214972
"Sedlin_N",478.511807778521,-8.37249788117578,2.56098623172504,-3.26924751779559,0.00107833926530624,0.00793213677214972
"Autophagy_act_C",202.135221723364,-5.71006074641397,1.75313792324465,-3.2570516390667,0.00112575950898084,0.00825667018170404
"Arfaptin",342.830326108736,-6.38695418405018,1.96162010048335,-3.25595877737816,0.00113010157804304,0.00826428083826214
"PC_rep",254.519019875129,-7.2300837912685,2.22233896951573,-3.25336678627564,0.00114046184542746,0.00831572908283985
"DUF3662",710.004220110548,-8.78492832378935,2.70343510585378,-3.24954288888504,0.00115590646414394,0.00840384321751164
"Phage_connector",84.6587040941588,6.18143641788102,1.90355880572276,3.24730520501781,0.00116503383666473,0.00844565108840144
"Peptidase_C65",671.995323474962,-6.57420416701621,2.026642747271,-3.2438890257638,0.00117909674889883,0.0085228929739768
"FAT",383.154517251892,-6.95271033508566,2.15279587770295,-3.22961893744625,0.00123955310892715,0.00893407010209456
"Cytochrom_B561",102.282812892594,-4.6513486406441,1.44135732594661,-3.22706143501877,0.0012506860400412,0.0089884074314455
"GTP_cyclohydro2",80.6199606245802,-3.33807464118632,1.03619493591342,-3.22147361031423,0.00127533206658038,0.00913927076939123
"Inhibitor_Mig-6",93.2922912037097,5.50238065084321,1.71093287806436,3.2160119905278,0.00129985400990022,0.00928838536788697
"DoxX",71.3654198245283,1.74620946151008,0.54350655926522,3.21285811871493,0.00131421193812359,0.00936422808332503
"Mga",75.6958214879419,3.42175981837603,1.06556889857835,3.21120466535879,0.00132179758732904,0.00939152206224413
"HMG_CoA_synt_N",543.683219027681,-6.58186181473088,2.051518293074,-3.20828814295807,0.00133527645608376,0.0094604147780892
"MutS_IV",59.8847442809859,-2.34622486474522,0.733640592773657,-3.19805758821891,0.00138356647597989,0.00977485806899913
"Palm_thioest",77.2152602795655,7.11124028697723,2.22742193731713,3.19258788280703,0.00141004030007999,0.00993383321267621
"FYTT",78.2907313214589,-5.61164714775894,1.76079010812087,-3.18700515290135,0.00143754213743582,0.0100833740155686
"NPDC1",408.181266888107,-7.81724416999145,2.45312629094879,-3.18664562800311,0.00143933007739223,0.0100833740155686
"KSR1-SAM",76.8413642271507,4.85141691413251,1.53221862591534,3.1662693770181,0.00154407730507153,0.0107869758100109
"RB_A",90.87950378711,-5.63767854135652,1.7825289124459,-3.16274171038313,0.00156290930552701,0.010888123044911
"DNA_pol3_a_NII",106.502832625028,-3.29064994180122,1.04090968887529,-3.16132127212379,0.0015705516816395,0.0108912931769045
"Tmemb_161AB",59.3918914404665,-6.80595818586142,2.15307623732206,-3.16103910669067,0.00157207390518294,0.0108912931769045
"PAD_porph",53.7784367289,1.63526715028087,0.520351466582707,3.14262043118688,0.00167442816004923,0.0115683558792351
"DUF2188",642.28206046261,2.46554284102442,0.785264656916644,3.13976035889024,0.00169086089374563,0.0115953471449025
"ATP-gua_PtransN",149.624927582725,7.34548506930901,2.33986686875426,3.13927478840696,0.00169366545718591,0.0115953471449025
"CRAL_TRIO",64.5810796390898,-6.9271740509934,2.20674558440563,-3.13909047782651,0.00169473112017429,0.0115953471449025
"SspB",392.937383130722,6.6933360876455,2.13250558745434,3.13871913256538,0.00169688006998573,0.0115953471449025
"Aminoglyc_resit",63.7657047534859,-3.67882323073727,1.17295402448752,-3.13637461821628,0.00171050558357074,0.0116566061703281
"DUF3597",90.3100256992137,2.37827259360062,0.75987772128277,3.12980960882206,0.00174919633542745,0.0118878805296306
"2OG-FeII_Oxy_2",150.68105029805,-5.03534311349524,1.61271127125781,-3.12228431910691,0.00179453540504025,0.0121629621897173
"Clathrin",1882.55709766501,5.11845438548502,1.64205672736733,3.11709961061535,0.00182639849699409,0.0123454665972493
"BRK",136.380979247653,-6.22899732996719,1.999158490958,-3.11580965598293,0.00183440638325531,0.0123661734892763
"NERD",87.6170869808592,-4.13223058467965,1.32733121541781,-3.11318722612798,0.00185078566885333,0.0124430509618338
